41	44	47	22	85	38	90	77
72	6	75	82	41	14	84	98
40	1	86	99	11	21	62	83
21	68	4	53	17	87	35	90
5	75	52	21	3	75	49	88
24	95	90	11	16	47	83	94
5	5	5	5	58	80	26	76
62	13	95	22	37	9	92	52
88	51	16	36	46	22	46	1
93	54	39	1	62	78	67	47
41	38	69	29	91	91	91	91
6	6	6	6	93	93	93	93
37	29	66	24	24	32	15	64
84	35	49	31	9	17	77	44
16	96	65	62	84	34	46	84
23	30	73	20	32	54	72	7
71	56	5	96	64	38	8	35
9	46	95	7	48	60	27	80
53	87	100	27	89	92	39	26
12	96	51	38	97	60	70	14
88	67	100	34	25	83	13	16
49	8	77	42	61	96	2	58
8	49	55	19	40	42	14	63
22	29	5	27	2	39	86	42
61	17	22	16	25	77	74	93
10	40	74	52	87	33	9	39
22	25	80	91	7	97	28	31
84	87	69	19	88	24	52	84
65	43	97	31	17	53	67	78
86	27	98	60	79	74	55	29
89	32	43	54	8	76	22	12
4	67	62	68	44	48	60	3
80	15	73	70	27	99	48	68
82	41	10	58	92	41	12	23
3	10	88	38	61	41	41	12
68	43	91	80	73	40	75	28
16	20	23	64	10	97	6	1
61	47	33	36	15	55	71	39
55	34	22	79	85	19	35	78
79	56	87	29	65	74	53	7
71	91	40	38	32	17	70	34
4	87	93	24	29	46	27	57
23	92	27	64	7	24	53	6
5	74	65	44	11	72	67	72
89	13	40	95	85	74	18	5
9	13	89	21	72	36	68	76
98	26	82	74	54	56	19	40
95	88	87	86	42	86	13	52
19	82	16	77	66	81	63	28
96	76	100	18	18	50	43	20
54	77	38	37	15	32	3	14
22	57	1	34	60	99	73	57
9	9	9	9	13	8	29	32
48	33	97	40	55	33	33	32
11	68	18	89	11	69	55	71
63	31	33	19	56	100	5	82
10	45	35	40	99	99	99	99
8	8	8	8	95	95	95	95
21	5	22	16	71	8	22	54
98	18	48	10	62	54	53	33
33	24	25	64	46	77	67	19
70	12	55	35	99	49	20	2
47	41	92	10	60	34	3	28
38	69	8	51	75	32	40	68
53	80	87	93	11	61	74	87
71	89	98	69	3	86	75	14
50	78	71	33	99	35	75	53
21	54	92	55	39	3	70	43
60	53	83	44	3	10	48	71
7	88	30	90	14	11	7	3
25	38	41	94	15	27	28	77
56	74	81	12	28	82	24	90
56	58	87	23	25	36	50	17
59	83	18	18	87	37	28	59
34	78	29	8	61	31	42	33
87	29	44	6	21	71	71	95
95	83	58	100	67	40	94	54
4	59	81	54	50	35	62	58
51	79	79	94	94	23	22	2
74	50	28	74	30	3	53	62
81	82	51	87	100	73	29	8
39	77	51	11	33	54	18	99
93	50	35	47	50	62	29	74
48	61	43	35	14	69	19	40
91	77	4	26	80	74	45	94
69	27	57	24	33	26	84	72
12	87	76	39	98	17	86	33
4	34	23	78	51	14	84	21
58	49	61	44	34	81	82	72
96	27	19	74	47	78	66	87
1	22	34	29	4	92	100	92
9	13	72	80	97	51	28	4
92	37	55	4	12	52	88	10
53	12	72	57	62	3	52	99
94	59	54	6	47	23	39	37
53	73	10	79	72	41	31	38
48	11	100	96	28	41	4	80
98	88	50	42	21	18	42	81
1	1	1	1	60	64	81	2
52	10	77	30	84	61	4	9
74	10	1	25	63	53	53	55
66	89	65	7	30	91	77	29
42	47	78	44	94	94	94	94
5	5	5	5	90	90	90	90
12	52	21	96	83	23	66	44
87	2	72	15	45	82	8	50
17	97	32	13	1	3	43	82
91	40	20	22	53	70	98	52
25	38	34	84	85	29	65	45
34	95	32	57	42	55	93	10
7	48	34	88	18	15	57	92
54	98	95	77	52	54	83	2
48	15	35	79	77	34	37	94
33	56	93	32	44	26	39	14
29	91	11	13	93	57	61	17
83	22	77	21	88	28	32	52
91	99	34	16	66	12	48	10
61	7	20	58	49	29	18	57
43	79	49	8	12	52	78	77
25	87	81	48	32	40	82	98
28	47	82	63	88	68	19	79
72	93	46	67	89	62	97	46
66	54	30	18	5	80	83	6
81	33	28	81	91	87	2	87
30	73	20	56	86	48	54	21
1	74	58	12	41	80	98	36
78	29	86	32	69	67	94	91
77	23	98	46	95	41	65	12
15	85	66	7	100	98	83	5
2	53	4	30	20	18	17	73
12	44	47	44	52	1	89	15
27	80	27	40	42	13	12	54
20	20	77	61	70	3	13	86
35	30	75	72	11	34	74	50
72	61	82	28	85	41	49	84
65	25	55	11	80	69	87	31
19	13	70	98	12	76	21	88
79	32	27	39	13	12	96	53
20	18	41	15	51	55	58	35
51	24	41	45	27	64	8	84
100	65	13	52	28	85	20	55
59	75	22	56	77	62	21	98
26	27	96	80	75	96	47	6
43	91	22	76	25	80	93	30
8	8	8	8	15	98	88	50
36	26	51	58	5	56	55	47
4	48	11	27	59	18	48	88
55	26	29	53	86	32	11	50
42	86	38	55	96	96	96	96
8	8	8	8	91	91	91	91
6	94	90	79	77	99	36	51
25	18	38	13	26	38	80	8
33	24	64	60	68	70	84	75
94	65	23	91	18	81	46	66
83	82	87	89	10	73	100	91
42	72	99	13	55	91	95	59
91	60	98	68	41	91	67	12
71	33	21	48	39	36	10	84
3	100	57	41	52	28	16	37
77	97	91	26	16	3	45	56
20	19	72	93	30	22	98	51
45	62	69	89	85	82	41	91
83	20	3	16	39	72	51	60
94	69	84	85	3	37	24	31
69	78	67	89	33	62	11	26
13	2	81	6	58	71	81	92
62	55	1	35	95	71	72	76
60	74	19	15	9	94	99	53
90	37	9	80	8	24	27	22
83	14	46	87	80	46	20	100
14	24	91	56	6	4	83	14
81	70	11	2	67	84	59	31
99	69	46	77	69	44	14	61
46	78	27	99	36	31	94	30
86	3	67	64	93	45	84	13
68	39	3	65	15	71	1	6
1	34	78	40	61	37	15	5
25	62	5	47	56	19	81	56
27	75	70	51	65	57	18	57
56	83	32	77	51	28	44	37
4	35	41	77	6	17	4	13
9	90	21	37	69	3	5	89
45	45	14	5	17	48	77	21
61	8	11	95	3	95	89	16
24	80	22	86	22	11	71	50
77	25	45	39	100	68	48	63
15	95	2	80	13	68	87	44
69	23	1	9	50	7	36	25
51	46	74	88	44	35	48	87
84	40	39	65	62	28	56	84
4	4	4	4	37	37	37	27
16	18	1	7	38	60	20	34
1	18	18	97	19	46	2	96
46	21	65	1	6	20	63	78
62	13	39	3	91	91	91	91
9	9	9	9	91	91	91	91
61	45	9	45	19	45	62	96
83	32	41	6	36	76	22	86
90	37	7	25	66	74	28	33
16	78	93	36	96	77	72	54
27	46	76	81	43	55	16	100
83	36	48	94	33	4	11	87
59	32	72	34	58	88	57	6
73	37	86	20	94	4	30	5
5	11	93	4	62	96	19	12
35	94	65	59	70	97	81	2
23	35	13	87	24	6	51	61
29	26	54	75	17	1	6	84
9	98	52	75	90	39	8	63
41	66	33	41	93	37	85	54
54	75	72	14	1	88	61	91
37	34	50	33	7	38	65	61
26	42	71	5	6	83	92	18
20	52	91	23	38	95	72	26
11	59	1	87	71	59	74	43
21	100	35	64	60	13	15	78
22	51	78	79	7	52	28	30
26	45	15	86	40	41	74	45
64	10	7	3	46	49	34	14
13	57	14	31	14	58	8	63
81	83	13	74	46	69	97	26
82	19	57	3	31	66	15	18
100	11	61	31	76	4	15	50
56	8	41	81	79	83	65	89
78	25	1	57	71	66	92	39
67	27	83	32	55	11	3	58
79	55	23	100	79	15	71	77
78	59	17	69	77	26	46	96
37	41	45	4	98	39	100	74
10	97	20	92	7	25	39	69
58	29	19	80	27	39	32	81
26	69	4	91	79	50	28	89
49	94	47	56	84	39	65	59
100	95	8	74	67	36	21	23
42	38	84	78	60	20	8	62
59	44	76	46	33	29	65	56
1	1	1	1	71	97	67	100
55	10	69	62	36	52	22	84
84	48	82	20	53	72	22	70
69	39	24	50	15	54	43	40
24	37	4	6	94	94	94	94
1	1	1	1	100	100	100	100
13	24	71	79	43	9	17	28
55	17	82	99	31	38	56	46
31	7	37	63	53	79	8	47
6	31	89	39	24	30	81	39
47	89	79	74	75	92	16	65
8	43	16	59	97	24	42	16
57	95	71	34	89	29	54	50
70	12	80	43	2	97	88	47
16	45	14	45	75	53	55	51
51	65	70	8	14	39	72	62
11	56	33	28	42	32	33	92
84	56	63	33	88	88	11	24
7	54	44	54	74	45	80	9
27	96	3	32	54	5	12	73
86	92	94	58	40	54	75	11
91	35	98	36	74	38	18	53
48	8	74	58	93	68	79	80
89	32	41	57	86	26	34	76
56	76	27	90	99	91	63	82
62	9	48	49	49	11	76	88
18	37	66	36	58	73	99	95
19	39	93	12	74	67	75	31
80	16	27	40	55	36	40	23
49	19	89	74	43	71	79	68
59	67	39	6	36	76	61	68
69	8	18	74	74	57	41	15
58	62	56	3	39	41	51	92
20	72	6	47	83	94	29	88
66	69	78	63	36	41	28	85
92	39	81	43	1	72	70	32
36	90	99	55	80	20	9	2
30	90	88	56	78	29	93	7
46	24	8	77	36	72	6	13
54	86	85	51	51	86	16	38
76	93	66	66	43	35	53	19
12	80	72	37	80	24	77	57
13	52	10	52	99	40	56	24
9	53	22	100	42	35	13	44
6	64	73	53	84	25	71	15
54	76	81	75	42	63	96	8
1	1	1	1	53	100	92	65
39	57	19	96	43	67	39	95
63	90	77	100	88	83	69	1
11	1	42	60	2	99	22	10
77	4	82	61	100	100	100	100
1	1	1	1	92	92	92	92
33	83	6	72	88	78	86	9
15	67	62	100	52	68	20	98
91	12	100	27	78	72	61	7
25	95	68	78	12	47	61	74
45	62	28	85	64	29	52	5
61	72	60	27	79	84	77	77
76	4	95	44	49	36	93	70
18	82	7	4	15	94	96	15
53	83	85	87	67	59	2	8
3	67	95	73	100	61	25	68
92	2	2	3	31	56	80	34
26	57	40	47	27	31	71	55
2	66	38	28	71	40	89	53
79	2	76	37	29	45	57	29
50	92	26	26	59	16	35	87
46	84	96	12	36	83	79	19
32	1	26	20	78	87	31	1
47	98	84	70	12	56	66	36
33	81	67	42	74	44	17	86
20	100	46	30	29	57	27	56
24	73	99	35	89	17	2	79
38	95	13	79	5	92	97	91
39	2	76	7	54	58	77	44
33	13	39	10	12	71	47	61
9	71	58	6	43	100	23	45
25	74	83	45	84	94	36	12
64	21	10	87	61	39	92	1
93	70	63	99	3	18	72	13
5	71	63	89	13	38	85	97
19	48	55	13	63	4	54	32
67	27	100	80	92	14	33	7
45	39	52	73	70	19	43	44
73	12	30	27	20	31	69	79
91	60	11	34	23	14	16	65
89	74	61	15	28	85	27	73
61	32	79	31	84	22	6	21
63	47	57	46	48	28	70	57
8	86	70	18	55	2	95	41
78	48	65	94	77	98	22	27
45	20	34	75	22	87	88	16
7	7	7	7	71	50	68	17
41	67	63	15	91	52	2	88
46	53	71	21	3	99	26	82
17	50	21	80	21	78	12	2
84	9	54	67	100	100	100	100
5	5	5	5	91	91	91	91
83	7	5	6	29	99	9	62
93	27	49	41	91	24	11	89
64	38	1	83	78	87	67	47
90	67	58	36	92	4	84	92
99	47	43	89	65	50	64	89
33	58	15	28	86	9	75	20
67	30	62	25	36	38	89	9
96	48	71	80	89	94	86	82
40	42	35	36	89	42	90	84
26	48	76	11	99	3	99	25
100	38	53	34	81	65	28	10
85	80	18	65	36	20	56	65
43	62	91	89	79	89	33	15
35	99	33	56	66	42	43	85
49	90	55	39	77	41	34	6
79	82	25	40	97	93	3	76
97	66	34	100	18	11	20	81
6	30	90	1	70	62	9	32
21	93	10	1	97	40	39	18
36	64	54	20	86	12	77	3
100	53	89	34	100	57	9	32
67	3	65	11	47	21	28	28
75	65	77	49	85	65	69	75
78	74	10	23	35	53	73	86
55	59	75	67	5	18	49	30
94	40	6	71	54	48	63	28
84	40	60	53	6	62	1	38
8	4	100	58	48	13	79	38
23	42	69	5	88	31	55	14
18	94	20	49	23	15	9	69
36	34	7	54	47	36	12	43
51	1	13	41	8	6	80	75
9	75	2	87	100	93	48	45
62	48	67	42	72	95	77	49
90	49	66	97	78	86	11	17
43	68	55	79	25	9	49	63
11	54	66	82	50	16	54	33
3	14	53	86	77	15	16	13
84	29	10	96	7	73	92	75
67	27	21	44	70	91	85	99
3	3	3	3	57	55	62	80
14	79	8	47	64	72	61	82
95	53	18	69	87	75	52	32
73	78	79	57	82	51	6	94
97	20	92	65	90	90	90	90
10	10	10	10	98	98	98	98
64	87	61	93	92	26	72	41
12	37	31	85	62	89	4	44
97	8	93	24	4	31	46	34
58	72	69	14	4	92	11	70
36	9	70	66	51	27	7	31
37	60	31	82	30	67	48	44
91	88	94	95	99	18	40	91
55	74	9	59	59	2	41	47
74	51	87	35	97	46	34	38
47	55	2	97	75	37	41	6
50	96	65	4	30	37	45	56
21	3	13	54	29	53	2	72
19	14	88	73	58	96	81	9
92	9	67	26	80	24	5	67
38	37	51	68	25	87	18	62
57	51	14	46	19	19	84	25
10	27	6	74	81	11	12	69
25	64	39	41	88	90	80	78
24	56	19	31	20	3	63	47
50	27	2	55	39	91	11	71
25	43	87	58	1	94	73	44
47	59	32	71	25	18	89	80
72	46	91	67	17	25	76	50
24	88	80	83	22	57	91	12
87	44	43	56	19	81	54	47
10	67	31	36	48	30	27	26
2	83	57	99	22	8	43	9
58	10	12	25	61	82	65	67
50	38	59	98	71	86	15	48
58	88	69	60	34	13	65	20
68	42	8	84	29	18	39	22
58	8	96	21	37	79	72	70
93	80	52	43	60	65	49	45
13	52	81	70	6	65	15	76
29	72	76	5	63	15	98	54
21	94	17	93	63	58	16	46
21	87	3	85	61	11	40	54
30	100	2	19	21	3	53	15
90	71	19	90	45	96	36	97
46	23	62	93	45	24	62	100
9	9	9	9	58	94	96	47
87	93	90	17	73	100	99	85
92	88	91	99	38	3	25	65
27	39	38	42	40	56	87	67
51	60	83	95	97	97	97	97
8	8	8	8	93	93	93	93
10	69	77	14	36	44	8	91
20	15	13	34	59	17	20	75
96	5	24	83	3	5	15	94
49	49	70	13	89	57	72	3
74	83	49	56	71	83	70	89
65	81	23	35	54	99	2	64
93	53	66	32	10	21	28	93
88	21	36	63	33	80	25	87
31	40	84	82	95	96	65	19
10	15	92	3	18	30	15	72
61	69	37	65	61	61	4	52
34	34	18	94	31	56	40	2
53	8	79	39	91	8	78	26
21	97	11	92	33	24	16	64
52	10	55	28	38	52	96	5
70	72	26	61	39	81	46	85
48	40	2	6	61	30	31	50
44	37	38	43	99	26	62	25
75	41	18	74	40	18	16	74
28	16	31	74	62	80	45	25
18	55	52	31	83	87	36	56
21	97	27	60	78	65	76	65
83	97	46	64	77	35	30	34
94	100	6	21	20	22	86	66
11	51	56	94	16	63	18	27
3	20	59	20	85	81	24	66
26	67	76	5	68	45	79	3
48	58	23	76	43	32	90	23
17	22	82	94	39	23	92	39
5	69	70	55	2	23	39	85
59	22	84	58	16	67	87	53
11	76	52	6	74	94	15	23
40	95	39	24	9	28	25	41
14	21	16	70	77	30	66	42
44	65	78	49	62	61	35	53
10	24	22	25	65	15	30	81
61	34	7	67	44	33	11	7
41	96	81	56	97	22	18	62
59	50	40	58	15	68	16	84
1	66	93	80	75	81	29	88
6	6	6	6	47	35	95	84
1	25	22	18	55	44	47	33
13	4	7	40	23	64	78	88
98	84	58	93	45	1	32	32
27	48	6	70	99	99	99	99
7	7	7	7	95	95	95	95
8	12	12	66	88	63	74	39
30	83	6	7	47	96	66	69
81	82	90	48	76	81	69	68
26	43	76	29	23	81	68	14
78	98	90	94	100	83	91	79
44	22	45	41	58	38	5	57
48	67	57	74	20	21	89	77
2	66	86	100	59	43	18	87
75	45	78	37	77	26	52	66
66	33	22	48	92	83	45	26
53	81	1	3	28	32	63	24
19	68	4	54	10	68	39	90
30	58	56	23	33	10	33	70
63	70	45	58	31	29	72	33
24	45	88	43	32	2	18	77
97	98	52	21	68	41	33	50
96	15	66	88	84	66	99	39
68	59	77	21	36	53	53	32
47	65	38	16	23	72	24	86
35	80	25	89	54	2	45	6
18	85	49	16	57	78	42	32
27	41	39	47	82	27	63	92
54	29	82	35	66	60	9	61
95	39	87	79	58	62	84	4
4	20	38	81	3	80	48	5
62	42	10	75	48	44	18	78
90	36	12	2	72	94	67	67
4	20	65	8	11	91	5	13
38	13	80	82	86	54	82	70
58	64	32	54	13	7	63	95
81	61	7	72	78	8	43	30
91	49	36	5	68	72	31	96
17	87	11	89	92	34	45	72
27	84	40	25	81	81	65	89
75	30	96	66	74	28	5	88
70	26	42	33	6	25	73	79
62	13	54	75	49	59	2	86
5	37	8	32	55	60	79	41
86	17	52	24	3	48	51	87
9	63	61	80	61	79	40	80
1	1	1	1	64	81	58	67
4	56	46	29	14	28	54	69
19	67	70	86	45	43	37	53
14	41	78	19	60	27	89	90
30	60	6	96	93	93	93	93
7	7	7	7	91	91	91	91
44	39	85	28	25	72	27	65
56	36	56	87	40	34	56	32
20	19	19	64	94	58	68	79
26	78	53	80	56	61	85	56
31	78	93	61	98	100	61	8
43	66	32	11	46	91	100	59
24	82	54	74	35	62	10	86
73	13	11	24	27	77	31	80
47	42	4	3	95	49	60	40
67	72	50	51	24	63	33	86
65	13	79	60	51	21	100	56
14	84	57	83	49	44	88	46
62	14	74	80	2	6	86	62
17	79	8	70	10	37	63	26
79	94	11	27	97	75	1	82
33	96	76	88	36	44	11	99
45	66	51	99	15	35	85	82
53	89	84	22	53	85	32	41
63	31	7	37	46	86	38	69
76	70	19	39	11	52	87	40
93	64	80	86	45	2	98	74
78	25	30	5	4	36	1	63
61	40	92	7	8	81	57	23
39	1	96	42	48	9	35	52
7	74	48	11	22	62	32	58
70	18	53	72	75	81	70	65
24	75	25	9	51	95	14	68
88	7	49	44	93	79	31	60
40	37	88	49	20	50	36	62
40	51	33	48	92	54	32	68
38	52	51	1	7	86	90	92
80	26	64	9	89	28	16	23
32	14	45	1	60	83	52	90
27	1	9	22	87	17	34	64
56	9	74	25	96	100	20	85
92	67	85	31	11	19	46	38
7	56	60	5	76	9	40	19
56	95	13	86	84	90	42	97
56	44	95	92	86	51	86	61
13	83	74	80	69	24	78	51
3	3	3	3	50	52	31	89
18	39	40	73	52	40	42	27
51	85	67	69	3	13	13	28
27	37	61	18	40	64	97	62
84	73	99	21	95	95	95	95
5	5	5	5	93	93	93	93
98	34	35	8	61	49	52	18
59	52	58	75	59	77	52	91
14	12	40	30	33	55	23	67
41	53	2	59	47	22	2	92
48	13	30	13	52	1	66	88
85	69	60	67	81	4	9	43
87	2	23	17	15	83	41	56
51	41	41	27	41	84	98	40
59	11	59	94	31	90	20	91
41	9	77	8	44	48	3	1
34	26	70	78	65	47	53	35
19	45	50	88	73	90	5	47
86	7	85	43	41	96	84	7
79	74	35	53	69	17	72	18
43	52	18	81	68	46	61	98
10	74	35	48	83	71	28	37
34	27	44	27	77	85	33	78
9	12	22	10	27	40	66	1
44	64	86	81	96	12	20	7
33	15	45	55	27	58	22	9
76	68	71	69	17	48	28	84
75	66	12	75	63	79	53	85
25	43	88	58	69	44	13	56
84	8	53	32	63	9	19	94
35	13	72	74	30	94	66	81
47	31	64	8	29	65	28	86
13	87	56	91	53	46	52	36
93	24	74	12	10	78	46	6
19	79	69	18	21	83	84	72
64	59	35	56	91	98	80	98
89	90	59	92	57	88	11	29
25	80	70	86	12	1	15	28
12	16	13	25	33	60	15	56
18	89	79	38	12	10	64	34
59	4	93	87	1	65	43	4
78	76	23	84	21	77	79	23
86	79	18	59	13	15	42	54
38	44	58	58	41	59	20	32
57	24	41	80	97	73	31	74
7	4	20	92	6	7	94	71
3	3	3	3	49	23	14	4
8	3	15	43	58	83	26	41
89	44	17	36	67	29	50	4
31	54	57	53	36	23	49	73
26	7	25	58	95	95	95	95
8	8	8	8	99	99	99	99
81	80	46	76	6	2	20	99
15	86	7	20	53	29	88	90
24	68	67	53	15	71	64	28
97	82	64	60	13	67	46	29
20	85	18	73	68	87	29	30
5	48	2	15	9	19	23	25
32	96	67	51	89	82	53	88
91	15	93	51	53	8	11	9
76	29	36	9	44	38	64	19
61	58	44	18	16	23	45	12
53	39	2	63	78	52	44	77
18	72	22	1	65	22	51	33
20	34	56	13	98	5	93	19
5	54	81	9	25	19	73	25
64	10	67	21	82	13	89	55
16	17	100	95	9	20	34	17
39	66	98	51	96	15	60	71
31	52	52	25	3	40	71	3
21	87	36	34	42	13	2	49
46	52	77	42	83	9	48	98
64	81	2	78	73	79	99	53
98	40	64	79	91	8	57	54
15	96	33	53	52	23	60	57
89	25	69	38	6	8	18	40
84	23	95	94	83	71	1	48
30	25	4	42	73	28	14	51
56	40	36	55	62	94	97	61
1	13	53	32	45	86	42	78
98	57	4	11	25	70	96	52
2	84	90	61	14	45	32	78
68	35	36	6	64	95	39	92
91	35	46	37	28	86	39	24
34	60	37	6	65	54	13	98
94	27	77	62	14	46	4	58
14	50	24	70	56	82	66	9
55	5	83	96	85	10	88	82
8	96	47	1	35	39	86	36
87	73	84	29	8	3	74	53
16	69	62	24	78	4	34	43
88	25	11	21	88	63	59	71
3	3	3	3	90	77	92	73
36	7	89	75	72	77	45	34
85	28	23	84	49	11	34	77
35	83	45	76	9	43	15	61
93	99	33	71	97	97	97	97
9	9	9	9	96	96	96	96
44	90	23	33	52	8	68	9
45	73	65	90	7	53	1	63
96	71	68	60	83	95	81	88
55	32	88	7	32	39	79	61
97	91	8	68	28	68	17	59
39	72	51	14	92	49	92	78
57	4	48	17	29	49	60	63
100	65	57	56	95	35	20	63
50	51	23	65	10	81	69	56
87	70	26	39	43	34	11	24
46	12	85	77	16	47	63	38
10	45	18	41	22	38	73	59
33	66	98	81	95	52	64	21
14	26	69	95	1	52	47	55
36	66	39	81	70	66	82	43
82	64	43	77	8	53	72	63
69	7	54	17	1	75	61	99
19	3	36	92	42	52	56	30
57	25	38	39	84	30	79	66
90	80	25	88	65	57	31	13
100	63	76	19	73	62	37	62
30	44	28	14	34	66	77	92
69	99	85	54	53	71	16	80
84	53	14	2	31	53	96	51
66	66	75	94	72	2	21	82
25	34	46	96	36	66	48	33
70	72	59	9	70	10	39	37
90	10	74	47	59	10	49	21
38	24	1	49	84	35	81	7
64	76	42	82	68	84	92	89
23	73	61	38	58	33	10	66
48	57	26	66	25	15	74	95
35	87	88	45	49	91	72	47
44	13	22	51	59	79	23	66
5	16	59	40	50	100	47	25
14	7	58	66	64	30	90	68
100	44	66	86	96	22	72	76
86	65	75	4	74	18	9	36
17	88	11	65	3	83	35	66
76	69	19	53	99	48	45	84
9	9	9	9	73	96	98	45
66	54	73	66	38	14	92	17
77	56	12	13	10	22	22	96
21	92	50	20	12	72	93	58
24	56	8	64	91	91	91	91
8	8	8	8	98	98	98	98
40	5	2	83	65	17	23	36
27	51	88	9	16	70	60	58
96	83	2	71	4	54	65	82
77	27	49	47	77	38	29	26
13	42	8	89	48	56	38	87
60	44	20	3	53	10	66	38
82	47	31	95	2	46	28	58
9	33	83	61	20	72	6	33
42	34	52	55	22	27	15	99
7	100	43	27	4	43	83	91
4	27	57	70	47	75	17	72
41	5	10	42	19	18	30	70
73	22	79	80	7	51	15	18
22	84	22	95	35	100	43	45
37	54	63	4	12	80	27	86
9	70	72	80	74	27	85	61
42	65	89	30	68	67	59	69
49	17	79	40	37	33	82	79
17	25	100	65	56	54	27	36
44	98	85	7	77	21	52	7
74	49	6	63	66	14	55	17
64	87	59	52	93	14	91	72
78	38	97	88	55	69	68	53
91	28	44	50	3	62	37	64
95	41	41	18	86	9	51	3
26	18	77	17	26	15	87	7
96	57	38	73	25	100	44	20
31	100	10	40	25	64	25	7
31	72	8	38	17	79	13	59
22	24	23	82	89	60	7	21
46	5	92	65	56	68	80	90
15	57	67	15	38	55	85	93
90	49	69	49	42	8	7	36
17	52	82	29	6	21	48	53
34	88	30	81	59	39	40	11
16	83	66	19	14	8	35	45
89	21	15	73	77	14	26	10
17	78	62	12	94	9	83	2
53	16	95	43	25	17	1	60
68	59	32	5	8	43	10	87
5	5	5	5	22	37	80	71
69	57	81	62	69	26	87	1
36	80	93	65	91	56	44	65
35	30	5	71	14	34	31	44
67	37	35	12	92	92	92	92
5	5	5	5	99	99	99	99
51	92	26	78	86	32	33	9
39	42	43	97	66	8	66	19
63	78	12	26	91	24	82	33
97	29	25	75	26	83	24	60
92	21	67	94	86	57	91	26
29	35	25	87	9	16	59	6
82	69	81	5	16	51	46	37
11	59	22	81	48	96	68	64
37	28	25	48	79	75	63	9
12	65	24	17	3	32	40	85
71	69	67	1	15	9	73	79
92	46	56	80	3	71	41	95
92	96	92	40	62	42	96	13
58	4	3	42	27	58	78	18
23	78	92	31	67	19	9	33
24	25	75	4	35	48	31	43
59	5	58	23	35	60	85	55
28	70	28	37	13	78	84	51
82	52	93	10	96	49	79	94
11	20	99	89	44	46	97	81
77	3	36	83	29	10	95	88
76	15	58	45	38	100	73	100
66	63	39	37	8	99	33	25
76	44	42	36	78	45	48	19
46	12	70	86	76	16	32	21
45	44	63	58	74	99	14	41
50	91	53	12	53	59	49	40
21	41	60	37	2	53	46	25
87	54	44	49	88	83	58	10
37	70	10	1	95	94	62	44
43	23	77	15	8	53	54	46
53	91	40	52	36	30	47	4
46	15	70	80	10	50	21	69
45	86	27	92	72	21	55	47
69	22	35	100	21	29	84	55
82	84	68	34	16	77	19	62
98	50	89	82	71	62	96	41
67	96	25	38	65	31	77	46
27	18	42	33	25	69	30	44
32	10	11	33	84	77	96	26
10	10	10	10	3	69	73	42
55	67	92	11	48	45	86	95
97	39	99	66	48	61	42	57
52	26	37	17	28	30	20	65
3	95	88	25	99	99	99	99
7	7	7	7	93	93	93	93
98	99	78	23	77	42	87	95
23	7	36	79	57	58	34	10
25	92	40	48	35	83	15	85
23	5	92	62	43	60	33	39
57	41	19	33	18	1	73	5
56	10	8	4	49	98	72	35
16	26	50	54	62	1	91	28
29	44	88	44	80	85	35	25
84	60	24	13	37	38	8	84
33	80	27	36	55	44	30	65
82	84	50	50	57	34	33	73
47	29	5	50	22	46	22	55
97	30	5	68	58	80	2	97
9	92	55	12	63	10	52	88
57	41	19	18	79	31	70	23
70	93	39	10	29	11	29	64
46	65	23	47	58	38	14	25
68	80	18	22	49	50	90	64
12	11	98	35	50	61	93	3
82	89	65	64	85	100	29	99
3	60	83	82	62	51	73	90
12	8	59	43	64	83	42	81
75	38	32	3	21	20	15	61
55	20	35	45	11	52	86	42
24	1	13	17	99	66	54	68
36	94	89	88	30	32	84	99
67	17	28	66	59	13	14	49
76	51	24	55	97	18	49	10
77	39	18	83	99	44	27	5
91	67	70	29	58	4	87	23
76	41	92	73	50	59	47	44
55	2	35	43	93	28	17	11
79	11	37	2	16	63	42	38
88	27	21	63	54	17	36	95
56	7	36	49	43	41	79	88
55	83	59	41	65	98	26	37
14	34	74	92	72	11	54	36
34	49	58	47	80	20	98	1
38	32	50	31	77	64	60	47
82	18	13	64	18	19	51	2
3	3	3	3	33	2	19	13
4	98	82	70	78	65	24	13
34	100	28	36	93	84	94	94
72	73	29	62	88	37	55	27
9	8	67	63	95	95	95	95
8	8	8	8	90	90	90	90
37	71	43	42	71	83	57	80
53	99	69	59	19	91	40	56
73	61	47	6	97	99	53	20
44	61	18	82	21	5	7	85
79	10	18	8	12	73	56	89
19	82	42	73	20	71	62	9
8	90	27	25	37	2	40	91
83	55	9	79	68	41	63	4
92	54	43	32	89	43	30	17
43	53	96	59	13	22	60	6
55	11	70	33	50	81	29	35
55	5	73	40	78	64	26	42
40	37	66	13	25	23	49	4
86	36	87	87	18	39	83	82
54	56	72	17	3	99	44	18
93	49	3	58	100	75	26	68
25	62	77	48	21	95	45	69
92	66	31	16	71	88	36	96
17	17	34	29	25	25	79	20
91	22	55	44	50	21	77	43
5	24	10	4	63	9	91	2
84	85	16	28	35	87	72	53
14	70	97	74	83	100	64	34
57	82	77	20	96	71	50	55
91	51	80	97	46	17	71	37
8	88	85	52	10	79	63	47
6	65	6	10	28	95	91	6
59	35	54	11	19	23	84	81
76	44	76	92	54	3	27	84
40	81	93	66	11	70	44	6
61	27	5	74	83	77	50	25
6	51	42	55	88	25	38	60
19	9	78	51	37	95	6	77
97	80	6	90	11	96	52	19
91	47	72	39	62	91	61	46
